university_id,ielts_score,gre_score,toefl_score,technical_papers_count,total_work_experience_in_months,application_status
2593,7.0,303.0,,0,0,6
2593,7.0,289.0,,1,63,7
2593,,312.0,102.0,1,57,7
2593,,295.0,92.0,0,0,7
2593,7.0,307.0,,0,91,7
2593,,306.0,87.0,0,13,7
2593,8.0,309.0,,0,70,6
2593,7.0,318.0,,0,68,6
2593,7.0,305.0,,0,18,7
2593,,312.0,103.0,0,7,7
2593,6.5,320.0,,0,0,6
2593,,313.0,97.0,0,124,6
2593,6.5,291.0,,0,0,7
2593,7.0,325.0,,0,69,7
2593,,309.0,99.0,1,0,7
2593,,304.0,96.0,0,20,7
2593,7.5,303.0,,0,0,7
2593,,325.0,117.0,0,13,7
2593,,301.0,94.0,0,30,6
2593,7.0,303.0,,0,94,6
2593,8.0,312.0,,0,0,7
2593,,307.0,106.0,0,105,6
2593,7.5,302.0,,0,0,7
2593,,311.0,93.0,0,7,7
2593,,308.0,101.0,0,0,7
2593,7.0,305.0,,0,0,6
2593,,301.0,91.0,0,138,6
2593,,309.0,90.0,0,102,7
2593,,305.0,98.0,0,0,6
2593,,308.0,89.0,0,0,6
2593,,298.0,84.0,0,0,6
2593,,306.0,100.0,0,92,6
2593,7.5,305.0,,0,28,7
2593,,310.0,103.0,1,92,7
2593,,312.0,112.0,0,0,7
2593,,302.0,90.0,0,0,7
2593,,305.0,98.0,0,0,7
2593,,293.0,87.0,0,0,7
2593,,318.0,99.0,0,0,7
2593,7.0,300.0,,0,1,7
2593,,302.0,81.0,0,3,7
2593,,319.0,95.0,0,0,7
2593,,309.0,95.0,0,0,7
2593,,314.0,100.0,0,0,7
2593,,293.0,87.0,0,0,6
2593,7.0,295.0,,0,0,6
2593,,310.0,106.0,0,9,7
2593,,296.0,81.0,0,0,6
2593,7.0,303.0,,0,116,6
2593,,297.0,86.0,0,149,6
2593,,300.0,105.0,0,0,6
2593,7.0,300.0,,0,0,6
2593,,302.0,97.0,0,99,6
2593,,312.0,109.0,0,136,6
2593,,317.0,98.0,0,0,6
2593,,305.0,104.0,0,0,6
2593,,308.0,91.0,0,0,7
2593,,316.0,111.0,1,118,7
2593,,316.0,96.0,0,126,6
2593,,303.0,103.0,0,0,7
2593,,301.0,104.0,0,0,7
2593,,312.0,99.0,0,0,7
2593,6.0,307.0,,0,26,6
2593,,307.0,100.0,0,116,6
2593,,303.0,86.0,0,0,6
2593,,299.0,104.0,0,0,6
2593,0.0,300.0,,0,0,6
2593,,303.0,84.0,0,0,6
2593,,292.0,88.0,0,118,6
2593,,308.0,98.0,0,129,6
2593,,302.0,96.0,1,0,7
2593,,311.0,94.0,1,11,7
2593,,301.0,100.0,0,0,7
2593,,309.0,99.0,0,0,7
2593,,313.0,103.0,2,119,7
2593,,303.0,101.0,0,0,7
2593,,321.0,102.0,0,0,6
2593,,306.0,115.0,0,0,6
2593,,315.0,107.0,0,0,6
2593,,305.0,89.0,0,117,7
2593,,319.0,88.0,0,99,7
2593,,302.0,99.0,0,0,7
2593,6.5,302.0,,0,0,6
2593,,306.0,98.0,0,127,6
2593,,298.0,107.0,1,108,6
2593,,310.0,89.0,0,0,7
2593,6.5,302.0,,0,104,6
2593,,312.0,95.0,0,0,6
2593,7.5,307.0,,0,0,7
2593,,319.0,117.0,0,0,7
2593,,304.0,96.0,0,129,7
2593,,316.0,104.0,0,0,7
2593,,300.0,96.0,0,8,7
2593,6.0,298.0,,0,0,7
2593,,301.0,109.0,0,0,7
2593,,300.0,84.0,0,0,7
2593,,322.0,109.0,0,115,6
2593,,311.0,96.0,0,0,6
2593,,320.0,111.0,0,0,7
2593,,311.0,101.0,0,0,6
2593,,319.0,102.0,0,0,7
2593,,314.0,107.0,0,0,7
2593,,309.0,94.0,0,0,7
2593,,301.0,103.0,0,0,6
2593,,308.0,110.0,0,0,6
2593,,290.0,85.0,0,0,6
2593,,282.0,88.0,0,0,6
2593,,303.0,95.0,0,0,7
2593,,306.0,104.0,0,0,6
2593,,306.0,95.0,0,0,6
2593,,299.0,83.0,0,0,7
2593,,305.0,92.0,0,0,7
2593,,301.0,90.0,0,0,7
2609,,322.0,108.0,0,71,7
2609,7.0,309.0,,1,16,7
2609,,305.0,102.0,0,30,7
2609,,310.0,96.0,3,50,7
2609,,274.0,84.0,1,15,7
2609,7.0,309.0,,2,14,7
2609,7.0,316.0,,0,196,7
2609,7.5,308.0,,1,0,7
2609,6.5,310.0,,1,90,7
2609,,312.0,87.0,0,0,7
2609,7.0,260.0,,0,91,6
2609,7.0,298.0,,0,33,7
2609,,310.0,96.0,3,50,7
2609,,286.0,94.0,1,7,7
2609,6.5,312.0,,0,31,7
2609,,295.0,86.0,0,74,7
2609,7.0,309.0,,1,44,7
2609,,299.0,89.0,1,68,7
2609,7.0,320.0,,1,0,7
2609,7.0,296.0,,1,30,7
2609,,317.0,80.0,1,54,6
2609,7.0,329.0,,0,43,7
2609,,320.0,101.0,0,0,7
2609,8.0,317.0,,1,77,7
2609,7.0,306.0,0.0,0,5,7
2609,7.5,318.0,,3,38,7
2609,,325.0,88.0,0,0,7
2609,6.5,320.0,,1,0,7
2609,7.0,290.0,,0,0,7
2609,7.5,334.0,,0,0,7
2609,,260.0,111.0,0,0,7
2609,,322.0,95.0,0,0,7
2609,7.0,297.0,,0,0,7
2609,7.0,324.0,,0,4,6
2609,,312.0,94.0,1,0,6
2609,7.0,320.0,100.0,0,52,7
2609,7.0,318.0,,0,2,7
2609,7.0,321.0,,0,2,7
2609,7.0,292.0,,0,0,7
2609,7.0,323.0,,0,0,7
2609,6.5,324.0,,0,0,7
2609,7.0,296.0,,0,25,7
2609,,318.0,91.0,0,0,7
2609,,308.0,100.0,0,0,7
2609,7.5,295.0,,0,0,7
2609,7.0,328.0,,0,65,7
2609,7.5,328.0,,0,0,7
2609,7.0,325.0,,0,0,7
2609,7.5,312.0,,0,0,7
2609,7.0,284.0,,1,1,7
2609,8.0,306.0,,0,0,7
2609,6.5,310.0,96.0,0,21,7
2609,,313.0,97.0,0,0,7
2609,,313.0,90.0,0,0,7
2609,,312.0,108.0,0,102,7
2609,7.5,306.0,0.0,2,0,7
2609,7.0,300.0,,0,0,7
2609,7.0,318.0,,1,0,7
2609,,318.0,92.0,0,0,7
2609,7.0,323.0,,0,0,7
2609,,317.0,86.0,0,0,7
2609,8.0,327.0,,0,0,6
2609,7.0,322.0,,0,0,6
2609,6.5,318.0,,0,0,7
2609,7.5,322.0,,0,0,7
2609,7.0,322.0,,1,0,7
2609,7.0,287.0,,0,0,7
2609,7.5,308.0,,0,6,7
2609,7.0,307.0,,0,0,7
2609,7.0,322.0,,1,18,7
2609,7.0,260.0,,0,41,7
2609,7.0,286.0,,0,0,7
2609,7.0,310.0,,0,45,7
2609,8.0,313.0,,0,10,7
2609,7.0,298.0,,0,8,7
2609,7.0,324.0,,0,0,7
2609,7.0,313.0,,0,0,7
2609,7.0,325.0,,0,0,7
2609,6.5,298.0,,0,0,7
2609,,303.0,95.0,0,0,7
2609,7.5,333.0,,0,0,7
2609,,310.0,104.0,0,0,6
2609,7.5,308.0,,0,42,7
2609,7.5,315.0,,0,0,7
2609,6.0,308.0,,1,0,7
2609,7.0,308.0,,0,29,7
2609,6.5,300.0,,0,34,7
2609,,313.0,97.0,1,35,7
2609,6.5,321.0,,0,0,7
2609,6.5,299.0,,0,55,7
2609,7.5,318.0,,0,0,7
2609,7.0,313.0,,0,26,7
2609,6.0,313.0,,0,65,7
2609,,329.0,117.0,0,32,7
2609,7.0,310.0,,2,49,7
2609,,311.0,110.0,0,0,7
2609,7.5,320.0,,0,0,7
2609,7.0,317.0,,0,0,7
2609,6.5,322.0,,1,2,7
2609,6.5,320.0,108.0,0,0,7
2609,6.5,310.0,,0,0,7
2609,7.5,318.0,,0,43,7
2609,6.5,320.0,,1,0,7
2609,7.0,319.0,,1,44,7
2609,6.0,275.0,60.0,1,40,7
2609,6.0,319.0,80.0,1,0,7
2609,7.0,301.0,,0,29,7
2609,6.5,302.0,,0,0,7
2609,,293.0,103.0,0,0,7
2609,7.5,321.0,,0,37,7
2609,6.0,284.0,,0,0,7
2609,6.5,319.0,,1,49,6
2609,6.5,320.0,,0,36,7
2609,7.0,309.0,,0,2,7
2609,7.5,304.0,,2,31,7
2609,7.0,300.0,,0,10,7
2609,7.0,317.0,,0,0,7
2609,7.0,285.0,,0,50,6
2609,7.0,311.0,,0,0,7
2609,6.0,328.0,,0,41,7
2609,7.5,294.0,,0,33,7
2609,7.0,306.0,,1,42,7
2609,,311.0,100.0,1,43,6
2609,6.5,311.0,,0,0,7
2609,7.0,318.0,,0,38,7
2609,7.5,319.0,,1,32,7
2609,7.0,321.0,105.0,1,34,7
2609,7.5,308.0,,0,16,7
2609,8.0,319.0,,0,4,7
2609,7.0,300.0,,0,2,7
2609,7.0,308.0,,0,0,7
2609,,317.0,99.0,1,45,7
2609,7.0,260.0,,0,45,7
2609,7.0,325.0,,1,43,7
2609,6.5,307.0,100.0,0,0,7
2609,,313.0,100.0,0,0,7
2609,7.0,291.0,,2,62,6
2609,6.5,260.0,,0,0,7
2609,7.0,322.0,,0,0,7
2609,7.0,316.0,,0,0,7
2609,6.5,322.0,,0,44,7
2609,6.5,298.0,,0,0,7
2609,,327.0,95.0,1,1,7
2609,6.5,323.0,,0,53,7
2609,6.5,322.0,,0,31,7
2609,7.0,325.0,,0,31,7
2609,,304.0,97.0,1,52,7
2609,7.0,319.0,,0,33,7
2609,6.5,324.0,,0,36,7
2609,6.5,313.0,,1,39,7
2609,7.0,322.0,,0,44,7
2609,7.0,260.0,,0,45,7
2609,7.0,318.0,,0,42,7
2609,7.5,317.0,,0,38,7
2609,6.5,314.0,,0,0,7
2609,7.0,322.0,,0,0,7
2609,,315.0,92.0,5,34,7
2609,6.5,317.0,,2,0,7
2609,7.0,320.0,,0,0,6
2609,7.0,325.0,,0,0,7
2609,7.5,322.0,,0,91,7
2609,6.5,316.0,,0,39,7
2609,7.0,319.0,,1,78,7
2609,,288.0,78.0,0,61,7
2609,6.5,299.0,,1,40,7
2609,7.5,315.0,111.0,1,23,7
2609,6.5,326.0,,1,38,7
2609,7.0,304.0,,0,37,7
2609,,320.0,106.0,8,128,6
2609,,309.0,109.0,0,54,7
2609,7.5,320.0,,0,49,7
2609,7.5,303.0,89.0,0,68,7
2609,,306.0,91.0,0,10,7
2609,,305.0,85.0,0,65,7
2609,7.0,318.0,,0,37,7
2609,6.5,314.0,,2,30,7
2609,6.5,314.0,,0,0,7
2609,7.0,315.0,,0,44,7
2609,6.5,319.0,,0,0,7
2609,8.0,315.0,,0,45,7
2609,6.5,322.0,,1,44,7
2609,7.0,300.0,,0,70,7
2609,7.0,320.0,,0,70,7
2609,6.5,260.0,,0,42,7
2609,8.0,319.0,,0,45,7
2609,7.5,326.0,,0,131,7
2609,7.5,327.0,,0,0,7
2609,,315.0,102.0,0,0,7
2609,7.5,323.0,,0,68,7
2609,6.5,295.0,,0,52,7
2609,,316.0,92.0,0,0,7
2614,,316.0,102.0,1,2,7
2614,,318.0,98.0,0,0,7
2614,6.5,284.0,,0,29,7
2614,5.0,288.0,,0,0,6
2614,,260.0,60.0,0,0,7
2614,7.0,300.0,,0,0,7
2614,6.0,318.0,100.0,0,39,7
2614,,314.0,92.0,0,63,6
2614,6.5,322.0,,0,63,7
2614,,309.0,96.0,1,111,7
2614,,302.0,110.0,2,62,7
2614,6.0,316.0,,0,0,7
2614,,298.0,102.0,0,5,7
2614,6.0,289.0,,0,0,7
2614,,293.0,84.0,0,0,7
2620,7.0,320.0,,0,0,6
2620,7.0,303.0,,0,0,7
2620,7.0,320.0,95.0,0,128,7
2620,,309.0,99.0,1,81,7
2620,6.5,297.0,,0,0,7
2620,,294.0,88.0,0,0,7
2620,8.0,316.0,,0,81,7
2620,7.0,295.0,,0,0,7
2620,,297.0,84.0,0,0,7
2620,7.0,295.0,,0,0,7
2620,6.5,296.0,,0,0,7
2620,7.5,303.0,,0,0,7
2620,,302.0,94.0,1,0,7
2625,7.0,320.0,,0,0,7
2625,,325.0,105.0,0,0,6
2625,,307.0,102.0,1,56,7
2625,,310.0,92.0,0,114,7
2625,,303.0,100.0,0,0,7
2625,,310.0,105.0,0,0,6
2625,,312.0,104.0,0,0,7
2625,,302.0,88.0,0,0,7
2626,7.0,324.0,,0,4,6
2626,7.0,317.0,,0,0,6
2626,7.0,320.0,,0,0,6
2626,,324.0,111.0,0,0,7
2626,6.0,297.0,,0,0,7
2832,8.0,311.0,,0,37,7
2832,7.0,324.0,98.0,0,0,7
2832,8.0,325.0,,0,0,7
2832,8.0,315.0,,0,27,6
2832,6.0,318.0,,1,22,7
2832,8.0,311.0,,0,37,7
2832,7.0,325.0,,0,16,6
2832,7.0,321.0,,0,75,7
2832,7.0,324.0,98.0,0,0,7
2832,7.0,324.0,,2,28,6
2832,7.0,317.0,,0,98,6
2832,7.0,310.0,,1,3,6
2832,6.5,325.0,,1,34,6
2832,6.0,260.0,,0,3,6
2832,7.0,314.0,,0,42,6
2859,7.0,319.0,,0,2,7
2859,7.0,320.0,,0,0,6
2859,,309.0,99.0,1,81,7
2859,7.5,320.0,,0,92,7
2859,7.0,295.0,,0,0,7
2859,,300.0,97.0,0,0,7
2859,7.0,301.0,,1,4,7
2859,7.0,295.0,,0,85,7
2859,6.5,305.0,,0,81,7
2859,7.0,310.0,,0,83,7
2859,6.5,323.0,,0,0,7
2859,6.5,304.0,,0,82,6
2859,7.0,310.0,,0,77,7
2859,,319.0,109.0,1,3,7
2859,,309.0,112.0,0,0,7
2859,,303.0,84.0,0,0,6
2859,7.0,304.0,,0,90,7
2859,6.5,291.0,,0,0,6
2859,6.5,310.0,,0,121,7
2859,,292.0,88.0,0,233,6
2859,,302.0,85.0,0,0,7
2859,7.0,296.0,,0,91,7
2859,,315.0,109.0,0,7,6
2859,,311.0,92.0,0,0,7
2859,7.0,303.0,,0,17,7
2859,,320.0,113.0,0,0,7
2859,7.0,304.0,,0,0,7
2859,,306.0,88.0,0,0,7
2859,,306.0,97.0,0,0,7
2859,,311.0,91.0,0,0,7
2859,6.0,303.0,,0,0,7
2859,,312.0,94.0,0,0,6
2859,,313.0,100.0,0,0,7
2859,,307.0,91.0,0,0,7
2859,,304.0,85.0,0,0,6
2859,,309.0,90.0,0,0,7
2859,,308.0,82.0,0,0,7
2859,7.0,306.0,,0,0,7
2859,,317.0,114.0,0,0,7
2859,6.5,309.0,,0,0,7
2859,,311.0,104.0,0,0,7
2665,,306.0,101.0,0,217,7
2665,,325.0,119.0,0,39,6
2665,7.0,284.0,,0,0,6
2665,,321.0,107.0,0,99,7
2665,6.0,298.0,,0,0,6
2700,8.0,328.0,,4,4,7
2700,,315.0,102.0,1,68,7
2700,6.5,301.0,,1,52,7
2700,8.0,309.0,,1,68,7
2700,7.5,310.0,,0,47,7
2700,,309.0,106.0,0,8,7
2700,6.5,292.0,,0,46,7
2700,6.5,301.0,,1,52,7
2700,6.5,292.0,,0,46,7
2700,,309.0,106.0,0,8,7
2700,6.5,275.0,,1,26,7
2700,6.5,282.0,,0,77,6
2700,6.5,288.0,,0,2,7
2700,,260.0,96.0,1,31,7
2700,7.0,305.0,,0,47,7
2700,7.0,282.0,,0,0,7
2700,8.0,328.0,,4,4,7
2700,7.5,300.0,,0,64,7
2700,7.0,260.0,,0,35,7
2700,7.0,320.0,,2,39,7
2700,,303.0,89.0,1,18,6
2700,6.5,317.0,95.0,1,54,7
2700,6.5,260.0,,0,41,7
2700,7.5,310.0,,0,79,7
2700,7.5,291.0,,0,77,7
2700,7.0,320.0,,0,0,7
2700,6.5,319.0,,0,39,7
2700,7.5,318.0,,0,35,7
2700,6.5,260.0,,0,3,7
2700,6.0,320.0,,0,46,7
2700,7.0,292.0,,1,47,6
2700,6.5,295.0,,2,6,7
2700,,317.0,103.0,0,4,7
2700,,309.0,104.0,1,69,7
2700,,313.0,98.0,1,23,7
2700,7.0,292.0,,0,49,7
2700,7.5,305.0,,2,81,7
2700,6.5,319.0,,2,39,7
2700,7.0,317.0,,0,0,7
2700,6.5,320.0,,0,43,7
2700,7.0,328.0,,0,153,7
2700,7.0,287.0,,0,75,7
2700,7.0,300.0,,0,0,7
2700,6.0,307.0,91.0,0,113,7
2700,6.5,300.0,,1,71,7
2700,6.0,318.0,,1,52,7
2700,7.5,295.0,,0,0,7
2700,,288.0,86.0,0,25,7
2700,7.0,309.0,,0,0,6
2700,7.5,298.0,,0,0,7
2700,7.0,285.0,,0,52,7
2700,,326.0,91.0,1,72,7
2700,7.5,292.0,,1,47,7
2700,8.0,302.0,,0,0,7
2700,7.0,298.0,,0,0,7
2700,6.0,318.0,,0,0,7
2700,7.5,330.0,,0,0,7
2700,6.5,320.0,,0,36,7
2700,7.5,301.0,,0,0,7
2700,6.5,290.0,,0,0,7
2700,7.5,304.0,,1,43,7
2700,6.5,319.0,,0,0,7
2700,7.0,325.0,,0,0,7
2700,6.5,324.0,,0,0,7
2700,7.0,298.0,,0,38,7
2700,7.0,335.0,,1,5,7
2700,6.5,286.0,,0,0,7
2700,,312.0,99.0,0,41,7
2700,6.5,321.0,,0,0,7
2700,6.5,315.0,,0,0,7
2700,,322.0,103.0,0,0,7
2700,6.5,315.0,,0,27,7
2700,6.5,321.0,,0,0,7
2700,7.0,324.0,,0,0,7
2700,6.5,326.0,,0,0,7
2700,,310.0,99.0,1,69,7
2700,6.5,323.0,,0,37,7
2700,8.0,302.0,,1,27,7
2700,7.0,260.0,,0,43,7
2700,7.5,301.0,,1,12,7
2700,6.0,316.0,,0,0,6
2700,7.0,322.0,,0,0,7
2700,7.0,317.0,,3,38,7
2700,7.5,320.0,,0,60,7
2700,7.5,260.0,,1,35,7
2700,7.0,295.0,,0,52,7
2700,,308.0,90.0,0,0,7
2700,8.5,311.0,,0,0,6
2700,,321.0,85.0,0,0,7
2700,7.0,307.0,,0,42,7
2700,8.0,305.0,,0,71,7
2700,7.0,316.0,,0,0,7
2700,7.0,303.0,,1,42,7
2700,7.0,301.0,,0,5,7
2700,,311.0,101.0,0,53,7
2700,7.5,325.0,,1,69,7
2700,7.5,316.0,,1,43,7
2700,7.5,316.0,,0,42,7
2700,6.5,311.0,,1,88,7
2700,,310.0,91.0,0,0,7
2700,7.0,311.0,,0,0,7
2700,6.0,310.0,,0,122,7
2700,8.0,300.0,,0,24,6
2700,6.5,299.0,,0,0,7
2700,7.5,304.0,,0,0,7
2700,6.5,314.0,,0,43,7
2700,7.0,316.0,,0,0,6
2700,,308.0,100.0,0,74,7
2700,7.0,284.0,,0,0,7
2700,7.0,319.0,,0,0,7
2700,,295.0,92.0,0,0,7
2700,7.0,323.0,,0,0,7
2700,6.5,322.0,,0,0,7
2700,7.5,317.0,,0,93,7
2700,6.5,284.0,,0,0,7
2700,7.0,313.0,,0,105,7
2700,6.5,305.0,,0,0,7
2700,6.5,306.0,,0,68,7
2700,7.0,315.0,,0,80,7
2700,,320.0,97.0,0,0,7
2700,,308.0,83.0,1,7,7
2700,7.0,279.0,,0,0,7
2700,7.5,319.0,98.0,0,68,7
2700,7.0,324.0,,0,0,7
2700,,307.0,105.0,1,57,7
2700,8.0,321.0,,0,0,7
2700,6.5,285.0,,0,0,7
2700,7.0,312.0,,0,0,7
2700,6.5,287.0,,0,0,7
2700,6.5,295.0,,0,0,7
2700,6.5,295.0,,0,0,7
2700,,303.0,91.0,0,87,7
2700,7.5,311.0,,1,15,7
2700,7.0,303.0,,0,0,7
2700,6.0,280.0,,0,0,7
2700,7.0,292.0,,0,0,7
2700,7.0,305.0,,0,0,7
2700,7.0,320.0,,0,42,7
2700,6.5,275.0,,0,0,7
2700,7.0,292.0,,0,56,7
2700,,310.0,106.0,0,115,7
2700,6.0,278.0,,0,0,7
2700,7.0,285.0,,0,0,7
2700,7.5,299.0,,0,0,7
2700,6.5,294.0,,0,0,7
2700,6.5,286.0,,0,0,7
2700,6.5,281.0,,0,0,7
2700,,308.0,93.0,0,30,7
2700,,305.0,99.0,0,0,7
2700,7.0,315.0,,0,105,7
2700,6.5,286.0,,0,0,7
2700,7.0,291.0,,0,0,7
2700,7.0,306.0,,0,0,7
2700,7.0,303.0,,0,17,7
2700,,285.0,80.0,0,0,7
2700,,282.0,6.0,0,0,7
2700,7.0,288.0,,0,0,7
2700,6.5,291.0,,0,0,7
2700,7.0,302.0,,0,0,7
2700,7.0,306.0,,0,115,7
2700,,304.0,95.0,0,0,7
2700,6.5,296.0,,0,0,7
2700,7.5,320.0,,0,0,7
2700,7.0,314.0,,0,62,7
2700,,285.0,76.0,0,0,7
2700,,297.0,89.0,0,0,6
2700,,304.0,87.0,0,0,7
2710,6.5,327.0,,0,37,7
2710,6.5,325.0,80.0,0,7,7
2710,7.5,304.0,,1,38,7
2710,7.0,290.0,81.0,0,0,6
2710,6.5,319.0,,1,43,7
2710,,298.0,97.0,0,279,6
2710,7.0,293.0,,0,6,7
2710,7.5,304.0,,1,46,7
2710,6.5,324.0,,0,98,7
2710,7.0,323.0,,1,2,7
2710,6.0,302.0,,0,47,6
2710,,324.0,99.0,0,47,7
2710,6.5,320.0,,0,51,7
2710,,313.0,102.0,0,43,6
2710,5.0,316.0,96.0,0,5,6
2710,7.5,319.0,,0,0,7
2710,7.0,316.0,,0,44,7
2710,6.0,318.0,,1,52,7
2710,7.0,298.0,,2,21,7
2710,,317.0,95.0,1,0,7
2710,,303.0,80.0,0,0,7
2710,7.0,319.0,,0,0,7
2710,7.5,330.0,,1,4,7
2710,7.0,275.0,,0,6,7
2710,6.5,301.0,,1,42,6
2710,7.0,327.0,,1,17,7
2710,6.5,320.0,,1,0,7
2710,,312.0,94.0,1,0,6
2710,7.0,321.0,,0,0,7
2710,,315.0,89.0,0,0,7
2710,7.5,310.0,,0,0,7
2710,,319.0,95.0,0,0,7
2710,7.5,319.0,,1,0,6
2710,7.5,335.0,,1,77,7
2710,7.5,310.0,,0,10,7
2710,6.5,323.0,,0,0,7
2710,7.0,328.0,,0,65,7
2710,,317.0,86.0,0,0,7
2710,8.0,299.0,,0,0,7
2710,6.0,316.0,,0,0,7
2710,,318.0,100.0,0,0,7
2710,,315.0,92.0,0,31,7
2710,,321.0,93.0,0,0,7
2710,7.0,323.0,,1,24,7
2710,7.5,312.0,,0,0,7
2710,,313.0,88.0,0,0,7
2710,,316.0,98.0,0,0,7
2710,6.5,323.0,,0,37,7
2710,6.5,321.0,,0,0,7
2710,7.0,285.0,,1,0,7
2710,,315.0,92.0,0,34,7
2710,7.0,322.0,,0,0,6
2710,,316.0,96.0,0,7,7
2710,6.0,316.0,,0,0,7
2710,,306.0,90.0,0,0,7
2710,7.0,292.0,,0,3,7
2710,7.0,321.0,,0,0,7
2710,7.0,321.0,,1,0,7
2710,7.0,318.0,,0,0,7
2710,6.0,318.0,,0,0,7
2710,6.0,320.0,,0,0,7
2710,6.5,323.0,,0,0,7
2710,6.5,305.0,,0,0,7
2710,,321.0,105.0,0,0,7
2710,7.0,317.0,,0,0,7
2710,7.5,301.0,,0,0,7
2710,6.0,320.0,,0,42,7
2710,7.0,296.0,,0,0,7
2710,,326.0,101.0,0,3,7
2710,7.0,322.0,,0,47,7
2710,7.0,329.0,,0,44,7
2710,7.0,303.0,,0,0,7
2710,,321.0,81.0,0,0,7
2710,,321.0,108.0,0,0,7
2710,7.5,321.0,,0,0,7
2710,7.0,328.0,,0,0,7
2710,7.5,305.0,,0,38,7
2710,6.0,318.0,,0,0,7
2710,7.5,310.0,,0,24,7
2710,6.5,314.0,,0,0,7
2710,7.5,318.0,,0,28,7
2710,6.0,313.0,,0,0,7
2710,,322.0,97.0,0,0,7
2710,7.0,311.0,,0,34,7
2710,7.0,297.0,,0,3,7
2710,7.5,329.0,,2,12,7
2710,7.0,318.0,,0,74,6
2710,6.0,318.0,,0,0,7
2710,,321.0,85.0,0,0,6
2710,,321.0,103.0,0,0,7
2710,6.5,320.0,,0,52,7
2710,,318.0,89.0,0,0,6
2710,,321.0,103.0,0,33,7
2710,6.5,311.0,,0,0,7
2710,7.0,319.0,,0,0,7
2710,6.5,306.0,,0,50,6
2710,7.5,309.0,,1,43,7
2710,,321.0,94.0,0,18,7
2710,7.5,302.0,,0,54,7
2710,7.0,308.0,,0,0,7
2710,7.0,321.0,88.0,0,38,7
2710,7.0,316.0,,1,31,7
2710,7.5,321.0,,0,35,7
2710,6.5,322.0,,0,31,7
2710,,320.0,98.0,1,2,7
2710,7.0,321.0,,0,0,7
2710,6.0,323.0,,0,46,7
2710,6.0,327.0,,1,104,7
2710,7.5,305.0,,0,35,7
2710,7.5,320.0,,0,60,7
2710,6.5,328.0,,0,51,7
2710,7.0,320.0,,0,0,6
2710,,288.0,78.0,0,61,6
2710,6.5,296.0,,1,7,7
2710,6.5,316.0,,1,3,7
2710,,285.0,89.0,0,65,7
2710,6.5,320.0,,1,44,7
2710,6.5,319.0,,0,48,7
2710,,297.0,95.0,0,0,7
2710,,306.0,93.0,0,0,7
2710,,314.0,92.0,0,0,7
2710,6.5,310.0,,0,34,6
2710,6.0,317.0,,0,0,6
2710,7.0,327.0,,0,100,6
2710,6.5,320.0,,1,88,7
2710,6.0,320.0,,0,46,7
2710,6.0,310.0,,0,122,7
2710,6.0,315.0,101.0,0,0,7
2710,,319.0,101.0,0,43,7
2710,,310.0,106.0,0,0,7
2710,7.0,315.0,,0,57,7
2710,,323.0,92.0,0,58,7
2710,6.0,328.0,,0,40,7
2710,7.0,308.0,,0,95,7
2710,,304.0,80.0,0,0,7
2710,,306.0,95.0,0,107,7
2710,7.5,302.0,,0,0,7
2710,,300.0,90.0,0,0,7
2710,7.0,303.0,,0,99,7
2710,6.5,293.0,,0,0,7
2710,6.0,285.0,,0,0,7
2710,,301.0,81.0,0,0,7
2710,,297.0,95.0,0,0,7
2710,,294.0,104.0,0,0,6
2710,,295.0,86.0,0,0,6
2711,6.5,301.0,,1,42,6
2711,7.0,302.0,,0,0,6
2711,6.5,315.0,,1,0,6
2711,6.5,329.0,,1,0,7
2711,,313.0,97.0,1,35,6
2711,7.5,325.0,,0,43,7
2711,,320.0,99.0,0,43,7
2711,6.0,286.0,,0,0,6
2711,,321.0,85.0,0,0,7
2711,7.0,329.0,,0,44,7
2711,7.5,317.0,,0,65,7
2711,6.0,315.0,,0,0,7
2711,6.5,321.0,,0,0,7
2711,6.0,304.0,,0,2,7
2711,8.0,320.0,,0,0,7
2711,7.0,316.0,,0,16,7
2711,7.0,285.0,,0,50,6
2711,6.0,316.0,,0,0,7
2711,7.0,315.0,,0,0,7
2711,6.0,277.0,,0,0,6
2711,6.0,320.0,,0,32,7
2711,7.0,295.0,,1,0,7
2711,8.0,302.0,,1,27,7
2711,7.5,319.0,,1,21,6
2711,7.5,309.0,,0,44,6
2711,6.0,310.0,,0,0,6
2711,7.0,319.0,,1,0,7
2711,6.5,323.0,,0,0,7
2711,7.5,300.0,,0,0,7
2711,,321.0,95.0,1,0,7
2711,6.5,304.0,,0,0,7
2711,7.5,301.0,,0,43,7
2711,6.5,298.0,,0,35,6
2711,7.0,320.0,,0,0,6
2711,7.0,300.0,,0,32,7
2711,6.5,317.0,,0,16,7
2711,6.5,324.0,,3,0,6
2711,7.5,319.0,,1,70,7
2711,7.5,301.0,,0,43,7
2711,7.0,299.0,,0,41,7
2711,7.0,303.0,,1,42,6
2711,7.0,300.0,,0,0,7
2711,,313.0,101.0,0,48,7
2711,7.0,317.0,,0,43,7
2711,8.5,313.0,,0,0,7
2711,6.5,319.0,,0,73,7
2711,6.0,316.0,,0,53,6
2711,7.0,300.0,,0,45,7
2711,7.0,297.0,,0,51,6
2711,6.5,294.0,,0,52,7
2711,,319.0,95.0,0,39,7
2711,7.0,286.0,,1,94,7
2711,6.0,300.0,,1,0,7
